name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M206T565_POS,206.12653,564.991,isotopeAnnotation,C02571,M204T565_POS,C02571,O-Acetylcarnitine,[M+2],M+H,C9H17NO4,0.880004037,C02571_4,grade1
M204T565_POS,204.12467,565.111,seed,nan,nan,C02571,O-Acetylcarnitine,[M],M+H,C9H17NO4,0.956749949,C02571_4,grade1
M204T596_POS,204.12382,596.45,seed,nan,nan,C02571,O-Acetylcarnitine,[M],M+H,C9H17NO4,0.875395648,C02571_5,grade1
M207T565_POS,207.12954,565.151,isotopeAnnotation,C02571,M204T565_POS,C02571,O-Acetylcarnitine,[M+3],M+H,C9H17NO4,0.903736687,C02571_4,grade1
M205T565_POS,205.12686000000002,565.3405,isotopeAnnotation,C02571,M204T565_POS,C02571,O-Acetylcarnitine,[M+1],M+H,C9H17NO4,0.958043646,C02571_4,grade1
M202T537_NEG,202.10994,537.0015,seed,nan,nan,C02571,O-Acetylcarnitine,[M],M-H,C9H17NO4,0.804465265,C02571_3,grade1
M440T938_POS,440.11784000000006,938.373,adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C02591;C00689;C02995;C04534;C18050;C16688;C05396;C20237,M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS,C02591;C00689;C02995;C04534;C18050;C16688;C05396;C20237,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate;alpha-Maltose 1-phosphate",[M];[M];[M];[M];[M];[M];[M];[M],M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.958046011648;0.958046011648;0.958046011648;0.958046011648;0.958046011648;0.958046011648;0.958046011648;0.958046011648,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C20237_3,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M424T938_POS,424.09483,938.2335,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02591;C00689;C02995;C04534;C18050;C16688;C05396;C20237;C03725,M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS,C02591;C00689;C02995;C04534;C18050;C16688;C05396;C20237;C03725,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate;alpha-Maltose 1-phosphate;S-Acetylphosphopantetheine",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+H;M+H;M+H;M+H;M+H;M+H;M+H;M+H;M+Na,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C13H25N2O8PS,0.932076256626;0.932076256626;0.932076256626;0.932076256626;0.932076256626;0.932076256626;0.932076256626;0.932076256626;0.773093400511,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C03725_1;C20237_2,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M425T938_POS,425.09575,938.375,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02591;C00689;C02995;C04534;C18050;C16688;C05396;C20237;C03725,M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS;M423T938_POS,C02591;C00689;C02995;C04534;C18050;C16688;C05396;C20237;C03725,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate;alpha-Maltose 1-phosphate;S-Acetylphosphopantetheine",[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2],M+H;M+H;M+H;M+H;M+H;M+H;M+H;M+H;M+Na,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C13H25N2O8PS,0.97932539621;0.97932539621;0.97932539621;0.97932539621;0.97932539621;0.97932539621;0.97932539621;0.97932539621;0.97414250098,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C20237_3;C03725_1,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M461T938_POS,461.04225999999994,938.4185,adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,M445T938_POS;M445T938_POS;M445T938_POS;M445T938_POS;M445T938_POS;M445T938_POS;M445T938_POS;M445T938_POS,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;alpha-Maltose 1-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate",[M];[M];[M];[M];[M];[M];[M];[M],M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.819997661352;0.819997661352;0.819997661352;0.819997661352;0.819997661352;0.819997661352;0.819997661352;0.819997661352,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C20237_3,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M405T938_POS,405.08047,938.3655,adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M423T938_POS,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;alpha-Maltose 1-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate",[M];[M];[M];[M];[M];[M];[M];[M],M+H-H2O;M+H-H2O;M+H-H2O;M+H-H2O;M+H-H2O;M+H-H2O;M+H-H2O;M+H-H2O,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.965816242497;0.965816242497;0.965816242497;0.965816242497;0.965816242497;0.965816242497;0.965816242497;0.965816242497,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C20237_3,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M441T939_POS,441.12035999999995,938.564,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;alpha-Maltose 1-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.964811268896;0.964811268896;0.964811268896;0.964811268896;0.964811268896;0.964811268896;0.964811268896;0.964811268896,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C20237_3,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M442T938_POS,442.12064000000004,938.44,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;alpha-Maltose 1-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate",[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2],M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4;M+NH4,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.941657848389;0.941657848389;0.941657848389;0.941657848389;0.941657848389;0.941657848389;0.941657848389;0.941657848389,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C20237_3,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M423T938_POS,423.09148,938.373,adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396;C03725,M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M440T938_POS;M445T938_POS,C02591;C00689;C02995;C04534;C18050;C20237;C16688;C05396;C03725,"Sucrose 6'-phosphate;alpha,alpha'-Trehalose 6-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;alpha-Maltose 1-phosphate;Sucrose 6-phosphate;Lactose 6'-phosphate;S-Acetylphosphopantetheine",[M];[M];[M];[M];[M];[M];[M];[M];[M],M+H;M+H;M+H;M+H;M+H;M+H;M+H;M+H;M+Na,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C13H25N2O8PS,0.947418325493;0.947418325493;0.947418325493;0.947418325493;0.947418325493;0.947418325493;0.947418325493;0.947418325493;0.752991581817,C00689_5;C02995_5;C04534_5;C05396_5;C02591_5;C18050_5;C16688_4;C20237_3;C03725_1,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M459T938_NEG,459.02570999999995,937.982,adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C02591;C16688;C00689;C18050;C02995;C04534;C20237;C05396,M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG,C02591;C16688;C00689;C18050;C02995;C04534;C20237;C05396,"Sucrose 6'-phosphate;Sucrose 6-phosphate;alpha,alpha'-Trehalose 6-phosphate;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;alpha-Maltose 1-phosphate;Lactose 6'-phosphate",[M];[M];[M];[M];[M];[M];[M];[M],M-2H+K;M-2H+K;M-2H+K;M-2H+K;M-2H+K;M-2H+K;M-2H+K;M-2H+K,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.78586093572;0.78586093572;0.78586093572;0.78586093572;0.78586093572;0.78586093572;0.78586093572;0.78586093572,C00689_7;C02995_7;C04534_7;C20237_5;C02591_7;C16688_5;C05396_7;C18050_7,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M482T868_NEG,482.10267999999996,867.7585,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02591;C16688;C00689;C18050;C02995;C04534;C20237;C05396,M481T870_1_NEG;M481T870_1_NEG;M481T870_1_NEG;M481T870_1_NEG;M481T870_1_NEG;M481T870_1_NEG;M481T870_1_NEG;M481T870_1_NEG,C02591;C16688;C00689;C18050;C02995;C04534;C20237;C05396,"Sucrose 6'-phosphate;Sucrose 6-phosphate;alpha,alpha'-Trehalose 6-phosphate;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;alpha-Maltose 1-phosphate;Lactose 6'-phosphate",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.487462247803;0.487462247803;0.487462247803;0.487462247803;0.487462247803;0.487462247803;0.487462247803;0.487462247803,C00689_5;C02995_5;C04534_5;C20237_4;C02591_5;C16688_4;C05396_5;C18050_5,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M444T938_NEG,444.06045,937.6510000000001,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02591;C16688;C00689;C18050;C02995;C04534;C20237;C05396,M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG;M443T938_NEG,C02591;C16688;C00689;C18050;C02995;C04534;C20237;C05396,"Sucrose 6'-phosphate;Sucrose 6-phosphate;alpha,alpha'-Trehalose 6-phosphate;beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate;Maltose 6'-phosphate;6-Phospho-beta-D-glucosyl-(1,4)-D-glucose;alpha-Maltose 1-phosphate;Lactose 6'-phosphate",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M-2H+Na;M-2H+Na;M-2H+Na;M-2H+Na;M-2H+Na;M-2H+Na;M-2H+Na;M-2H+Na,C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P;C12H23O14P,0.930055777289;0.930055777289;0.930055777289;0.930055777289;0.930055777289;0.930055777289;0.930055777289;0.930055777289,C00689_7;C02995_7;C04534_7;C20237_5;C02591_7;C16688_5;C05396_7;C18050_7,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M189T732_NEG,189.06032,732.3655,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02612;C02614;C06031;C06032;C06029;C02630;C03871;C07479;C01087;C03196;C12109,M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG;M188T732_NEG,C02612;C02614;C06031;C06032;C06029;C02630;C03871;C07479;C01087;C03196;C12109,(R)-2-Methylmalate;(S)-2-Methylmalate;D-threo-3-Methylmalate;D-erythro-3-Methylmalate;L-threo-3-Methylmalate;2-Hydroxyglutarate;L-2-Amino-6-oxoheptanedioate;2-Oxo-5-methyl-cis-muconate;(R)-2-Hydroxyglutarate;(S)-2-Hydroxyglutarate;AminoDHQ,[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H;M-H+NH3;M-H+CH3CN;M-H+CH3CN;M-H,C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C7H11NO5;C7H8O5;C5H8O5;C5H8O5;C7H11NO5,0.929279572202;0.929279572202;0.929279572202;0.929279572202;0.929279572202;0.929279572202;0.929279572202;0.929279572202;0.929279572202;0.929279572202;0.929279572202,C12109_10;C00624_11;C03871_10;C07479_5;C02612_7;C02614_7;C06032_7;C06029_7;C02630_7;C01087_7;C03196_7,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M167T345_POS,167.07583,344.87,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02614;C01114;C02612;C11519,M166T345_POS;M166T345_POS;M166T345_POS;M166T345_POS,C02614;C01114;C02612;C11519,"(S)-2-Methylmalate;L-Arabinono-1,4-lactone;(R)-2-Methylmalate;N-Cyclohexylformamide",[M+1];[M+1];[M+1];[M+1],M+NH4;M+NH4;M+NH4;M+K,C5H8O5;C5H8O5;C5H8O5;C7H13NO,0.917901097471;0.917901097471;0.917901097471;0.549779462412,C02614_1;C02612_1;C01114_1;C11519_2,grade2;grade2;grade2;grade2
M166T345_POS,166.07279,344.68699999999984,adductAnnotation;adductAnnotation;adductAnnotation;metAnnotation,C02614;C01114;C02612;C00571,M149T345_POS;M149T345_POS;M149T345_POS;M160T314_POS,C02614;C01114;C02612;C11519,"(S)-2-Methylmalate;L-Arabinono-1,4-lactone;(R)-2-Methylmalate;N-Cyclohexylformamide",[M];[M];[M];[M],M+NH4;M+NH4;M+NH4;M+K,C5H8O5;C5H8O5;C5H8O5;C7H13NO,0.899878599999;0.899878599999;0.899878599999;0.23098809156,C02614_1;C02612_1;C01114_1;C11519_2,grade2;grade2;grade2;grade2
M149T345_POS,149.04555,344.915,adductAnnotation;adductAnnotation;adductAnnotation;metAnnotation;metAnnotation;metAnnotation,C02614;C01114;C02612;C16352;C07480;C13747,M166T345_POS;M166T345_POS;M166T345_POS;M300T547_POS;M222T467_2_POS;M222T467_2_POS,C02614;C01114;C02612;C16353;C16357;C16358,"(S)-2-Methylmalate;L-Arabinono-1,4-lactone;(R)-2-Methylmalate;7-Methylxanthine;3-Methylxanthine;1-Methylxanthine",[M];[M];[M];[M];[M];[M],M+H;M+H;M+H;M+H-H2O;M+H-H2O;M+H-H2O,C5H8O5;C5H8O5;C5H8O5;C6H6N4O2;C6H6N4O2;C6H6N4O2,0.93442325;0.93442325;0.93442325;0.503259102407;0.276888436005;0.276888436005,C02614_1;C02612_1;C16353_3;C16357_2;C16358_2;C01114_1,grade2;grade2;grade2;grade2;grade2;grade2
M208T822_NEG,208.04852,822.4705,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02614;C02612;C02630;C01087;C03196;C06032;C06031;C06029;C21403;C17962,M207T822_NEG;M207T822_NEG;M207T822_NEG;M207T822_NEG;M207T822_NEG;M207T822_NEG;M207T822_NEG;M207T822_NEG;M207T822_NEG;M207T822_NEG,C02614;C02612;C02630;C01087;C03196;C06032;C06031;C06029;C21403;C17962,(S)-2-Methylmalate;(R)-2-Methylmalate;2-Hydroxyglutarate;(R)-2-Hydroxyglutarate;(S)-2-Hydroxyglutarate;D-erythro-3-Methylmalate;D-threo-3-Methylmalate;L-threo-3-Methylmalate;2-Acetamidoethylphosphonate;Demethylphosphinothricin,[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M-H+CH3CN;M-H+CH3CN,C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C4H10NO4P;C4H10NO4P,0.669671852387;0.669671852387;0.669671852387;0.669671852387;0.669671852387;0.669671852387;0.669671852387;0.669671852387;0.56314270824;0.56314270824,C02612_10;C02614_10;C06031_9;C06032_10;C06029_9;C02630_10;C01087_10;C03196_10;C21403_6;C17962_6,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M185T710_POS,185.09249,709.534,adductAnnotation;metAnnotation,C02627;C02636,M204T711_POS;M143T626_POS,C02627;C00487,2-Deoxystreptamine;Carnitine,[M];[M],M+Na;M+Na,C6H14N2O3;C7H16NO3,0.663170866667;0.425643461742,C02627_5;C12323_5,grade3;grade3
M174T434_NEG,174.07738,433.50300000000004,metAnnotation,C02504,M211T795_NEG,C02631,2-Isopropylmaleate,[M],M-H+NH3,C7H10O4,0.907228839317,C02631_2,grade2
M175T433_NEG,175.08077,433.4665,isotopeAnnotation,C02631,M174T434_NEG,C02631,2-Isopropylmaleate,[M+1],M-H+NH3,C7H10O4,0.947259260213,C00763_2,grade2
M127T507_POS,127.01515,506.811,adductAnnotation;adductAnnotation,C02632;C00466,M155T510_POS;M155T510_POS,C02632;C00466,2-Methylpropanoate;Acetoin,[M];[M],M+K;M+K,C4H8O2;C4H8O2,0.494986333334;0.494986333334,C02632_1;C00466_1,grade2;grade2
M159T470_NEG,159.09224,469.6255,metAnnotation;metAnnotation;metAnnotation,C02224;C16561;C01869,M155T284_NEG;M246T287_NEG;M219T445_NEG,C02636;C16569;C20361,3-Dehydrocarnitine;Glycinexylidide;Pseudooxynicotine,[M];[M];[M],M-H;M-H-H2O;M-H-H2O,C7H14NO3;C10H14N2O;C10H14N2O,0.8970414992;0.524542890474;0.482933012383,C02636_2;C16569_1;C20361_2,grade2;grade2;grade2
M169T700_NEG,169.00165,699.758,adductAnnotation;adductAnnotation,C02642;C01043,M153T699_NEG;M153T699_NEG,C02642;C01043,3-Ureidopropionate;N-Carbamoylsarcosine,[M];[M],M-2H+K;M-2H+K,C4H8N2O3;C4H8N2O3,0.934475199999;0.934475199999,C02642_9;C00152_6,grade2;grade2
M131T699_2_NEG,131.0466,698.8815,adductAnnotation;adductAnnotation,C02642;C01043,M113T699_2_NEG;M113T699_2_NEG,C02642;C01043,3-Ureidopropionate;N-Carbamoylsarcosine,[M];[M],M-H;M-H,C4H8N2O3;C4H8N2O3,0.946606949999;0.946606949999,C02642_9;C00152_5,grade2;grade2
M154T697_NEG,154.03338,697.3985,isotopeAnnotation;isotopeAnnotation,C02642;C01043,M153T699_NEG;M153T699_NEG,C02642;C01043,3-Ureidopropionate;N-Carbamoylsarcosine,[M+1];[M+1],M-2H+Na;M-2H+Na,C4H8N2O3;C4H8N2O3,0.540464652239;0.540464652239,C01043_11;C02642_8,grade2;grade2
M263T699_NEG,263.10024,698.987,adductAnnotation;adductAnnotation,C02642;C01043,M113T699_2_NEG;M113T699_2_NEG,C02642;C01043,3-Ureidopropionate;N-Carbamoylsarcosine,[M];[M],2M-H;2M-H,C4H8N2O3;C4H8N2O3,0.935132316666;0.935132316666,C02642_9;C00152_6,grade2;grade2
M113T699_2_NEG,113.03556,698.922,adductAnnotation;adductAnnotation,C02642;C01043,M131T699_2_NEG;M131T699_2_NEG,C02642;C01043,3-Ureidopropionate;N-Carbamoylsarcosine,[M];[M],M-H-H2O;M-H-H2O,C4H8N2O3;C4H8N2O3,0.97037195;0.97037195,C02642_9;C00152_6,grade2;grade2
M168T611_NEG,168.02388,610.8575,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;adductAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02642;C01043;C01596;C01215;C00900;C03589;C06010;C04106;C04181;C02674;C00489;C02527,M167T611_NEG;M167T611_NEG;M167T611_NEG;M227T610_NEG;M167T611_NEG;M167T611_NEG;M167T611_NEG;M167T611_NEG;M167T611_NEG;M167T611_NEG;M167T611_NEG;M167T611_NEG,C02642;C01043;C01596;C01215;C00900;C03589;C06010;C04106;C04181;C02674;C00489;C02527,3-Ureidopropionate;N-Carbamoylsarcosine;Maleamate;2-(Acetamidomethylene)succinate;2-Acetolactate;4-Hydroxy-2-oxopentanoate;(S)-2-Acetolactate;2-(Hydroxymethyl)-4-oxobutanoate;3-Hydroxy-3-methyl-2-oxobutanoic acid;Deoxyribonolactone;Glutarate;Butanoylphosphate,[M+1];[M+1];[M+1];[M];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+Cl;M+Cl;M+Cl+NH3;M-H-H2O;M+Cl;M+Cl;M+Cl;M+Cl;M+Cl;M+Cl;M+Cl;M-H,C4H8N2O3;C4H8N2O3;C4H5NO3;C7H9NO5;C5H8O4;C5H8O4;C5H8O4;C5H8O4;C5H8O4;C5H8O4;C5H8O4;C4H9O5P,0.923233452977;0.923233452977;0.923233452977;0.6056134;0.548992918979;0.548992918979;0.548992918979;0.548992918979;0.548992918979;0.548992918979;0.548992918979;0.541678874693,C01043_8;C01596_7;C02642_5;C00152_2;C00489_6;C02674_5;C03589_7;C00900_7;C06010_7;C04181_6;C04106_5;C02527_2,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M133T699_NEG,133.05043,699.07,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C02642;C01043;C02091,M131T699_2_NEG;M131T699_2_NEG;M132T699_NEG,C02642;C01043;C02091,3-Ureidopropionate;N-Carbamoylsarcosine;(S)-Ureidoglycine,[M+2];[M+2];[M+1],M-H;M-H;M-H,C4H8N2O3;C4H8N2O3;C3H7N3O3,0.953112498045;0.953112498045;0.588087409035,C02642_9;C00152_6;C02091_2,grade2;grade2;grade2
M132T699_NEG,132.04908999999998,698.8995,isotopeAnnotation;isotopeAnnotation;adductAnnotation,C02642;C01043;C02091,M131T699_2_NEG;M131T699_2_NEG;M114T699_1_NEG,C02642;C01043;C02091,3-Ureidopropionate;N-Carbamoylsarcosine;(S)-Ureidoglycine,[M+1];[M+1];[M],M-H;M-H;M-H,C4H8N2O3;C4H8N2O3;C3H7N3O3,0.957058668268;0.957058668268;0.5898053,C02642_9;C00152_6;C02091_2,grade2;grade2;grade2
